ItemID,Name,ServingSize,Calories,TotalFat,SaturatedFat,Cholesterol,Sodium,TotalCarbohydrate,DietaryFiber,Sugars,Protein,Calcium,Iron,IsVegetarian,Ingredients,Allergens
d458775e-f943-474d-a309-8cf619b9eaf2,Fritos Corn Chips,Ounce,161.9973,10.1247,0.6226,0mg,151.8722,16.1998,1.0124,0g,2.025,20.2498,,True,"Corn, Corn Oil, And Salt.","['Vegetarian', 'Vegan']"
2e017ea5-e3b9-49d1-a3e8-57d2e20a09fb,Everything Bagel,Bagel,261.3783,3.0159,0.5026,0mg,482.5447,51.2704,3.0159,5.0265,9.0477,160.8483,3.0159,True,"Enriched Flour (Wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Sugar, Yeast, Contains Less Than 2% Of Each Of The Following: Sesame Seeds, Dehydrated Toasted Onion, Wheat Gluten, Salt, Poppy Seeds, Calcium Propionate (A Preservative), Guar Gum, Dehydrated Garlic, Soybean Oil, Wheat Flour, Sodium Stearoyl Lactylate, Monoglycerides, Citric Acid (A Preservative), Sorbic Acid (A Preservative), Enzymes, Hydrogenated Soybean Oil, Ascorbic Acid (A Preservative).","['Gluten', 'Sesame', 'Soy', 'Vegetarian', 'Vegan', 'Wheat']"
b83cf844-4075-42d0-8379-fa5a2ccb5714,Pork Gravy,2 oz Ladle,71.4868,5.6522,2.2751,0mg,289.0742,3.8812,0.163,0.2924,0.7814,,0.2347,False,"Water (Water), Margarine (Vegetable Oil Blend (Palm Oil And Soybean Oil), Water, Salt, Contains Less Than 2% Of Soy Lecithin, Vegetable Mono Diglycerides, Potassium Sorbate (A Preservative), Citric Acid, Natural Artificial Flavor, Beta Carotene (Color), Vitamin A Palmitate Added, Whey.), Flour All Purpose H&R Gold Medal (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Base Pork No Msg (Cooked Boneless Pork Sirloin, Salt, Sugar, Maltodextrin, Corn Oil, Hydrolyzed Soy And Corn Proteins, Natural Flavors, Water, 2% Or Less Of Modified Cornstarch, Yeast Extract, Disodium Inosinate, Disodium Guanylate, Caramel Color, Lactic Acid.)","['Gluten', 'Milk', 'Soy', 'Wheat']"
db28523a-fded-4038-b2e4-9930a0938667,Creole Jambalaya,3/4 Cup Serving,330.9956,12.9114,3.7274,45.7022,670.982,40.0007,1.5802,2.4296,12.6882,104.9919,2.7868,False,"Water (Water), Sliced Smoked Polish Sausage (Pork, Beef, Water, Salt, Corn Syrup Solids, Spices, Dextrose, Paprika, Dried Garlic, Sodium Erythorbate, Flavoring, Disodium Inosinate And Disodium Guanylate, Sodium Nitrite.), Rice White Long Grain Parboiled 25# (Enriched Parboiled Long Grain Rice (Parboiled Long Grain Rice, Vitamins And Minerals [Calcium (Calcium Carbonate), Iron (Iron Phosphate), Vitamin B1 (Thiamine Mononitrate), Folic Acid]).), Tomato Diced 6 x #10 (Tomatoes, Tomato Juice, Less Than 2% Of: Salt, Calcium Chloride, Citric Acid.), Salad Shrimp (Shrimp, Water, Salt, Sodium Tripolyphosphate (To Retain Moisture), Sodium Bisulfite (As A Preservative).), Green Pepper (Green Pepper), Yellow Onion, Celery, Flour All Purpose H&R Gold Medal (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Garlic Chopped (Minced Garlic (Peeled Garlic)), Base Chicken No MSG (Chicken Meat Including Natural Chicken Juices, Salt, Sugar, Chicken Fat, Hydrolyzed Wheat, Corn, And Soy Proteins, Whey, Maltodextrin, 2% Or Less Of Onion Powder, Hydrogenated Cottonseed Oil, Disodium Inosinate And Disodium Guanylate, Corn Oil, Autolyzed Yeast Extract, Natural Extractives Of Turmeric And Annatto, Natural Flavors, Dextrose, Lactic Acid.), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Seasoning Seafood Old Bay 7.5#, Spice Pepper Black Ground 18 oz (Black Pepper), Spice Thyme Leaf (Thyme Leaves), Oregano (Oregano), Cayenne Pepper (Red Pepper), Spice Bay Leaf Whole (Bay Leaf)","['Gluten', 'Milk', 'Shellfish', 'Soy', 'Wheat']"
38ce3f45-44a6-4487-bc7f-f88d8f080e7c,Grilled Zucchini,3 oz Serving,57.4806,5.3254,0.4123,0mg,218.0218,1.8531,0.6889,1.178,0.7853,12.4,0.2549,True,"Zucchini (Zucchini), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda)","['Vegetarian', 'Vegan']"
df2a1b10-5e66-4d1e-8daa-b46263737dfe,Spaghetti,2 Cup Serving,418.59,4.5121,0.5986,0mg,1489.2617,77.8281,4.5395,1.4123,14.6275,17.6539,3.2281,True,"Water (Water), Pasta Spaghetti 20# (Semolina Wheat, Durum Wheat Flour, Vitamin B3 Niacin, Iron Ferrous Sulfate, Vitamin B1 Thiamine Mononitrate, Vitamin B2 Riboflavin, Folic Acid), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.)","['Gluten', 'Vegetarian', 'Vegan', 'Wheat']"
a831c4a7-7bb4-49fa-ad16-01c12cb6ce8b,Pork In Peppercorn Cream Sauce,1/2 Cup,268.4462,17.702,9.2929,78.2382,365.8927,11.976,2.1524,1.3435,14.2268,14.842,1.0231,False,"Pork Sirloin Diced 1""x1"" 2x5# Cs (Pork Sirloin Cubes.), Heavy Cream (Cream (Milk), Carrageenan.), Yellow Onion, Water (Water), Red Pepper (Red Pepper), Green Pepper (Green Pepper), Flour All Purpose H&R Gold Medal (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Butter Solids (Pasteurized Cream, Salt), Minced Garlic (Peeled Garlic), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Base Beef No MSG (Roasted Beef And Concentrated Beef Stock, Salt, Hydrolyzed Soy, Corn, And Wheat Proteins, Maltodextrin, Autolyzed Yeast Extract, Palm Oil, Sugar, Caramel Color, Onion Powder, 2% Or Less Of Corn Oil, Disodium Inosinate, Disodium Guanylate, Modified Cornstarch, Natural Flavors, Lactic Acid.), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Spice Pepper Black Cracked 16 oz (Black Pepper), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda), Oregano (Oregano), Crushed Red Pepper (Crushed Red Pepper)","['Gluten', 'Milk', 'Soy', 'Wheat']"
b887c61a-1daf-43e0-9bfd-d86f043b0bb5,Chick Pea Casserole,#08 DISHER,152.7136,2.806,0.1253,0mg,175.5471,24.4428,6.0541,6.6525,8.1934,32.6465,2.1145,True,"Beans Garbanzo (Prepared Chick Peas, Water, Salt, Calcium Chloride Firming Agent, Disodium Edta Promotes Color Retention.), Tomato Diced 6 x #10 (Tomatoes, Tomato Juice, Less Than 2% Of: Salt, Calcium Chloride, Citric Acid.), Beans Lentils Dried Red (Lentils), Celery, Sliced Fresh Mushrooms (Raw Mushrooms.), Sweet Corn (Corn.), Yellow Onion, Herb Parsley 60 Ct. (Parsley), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Ground Cumin (Cumin), Spice Ground Turmeric 1# (Ground Turmeric), Oregano (Oregano), Cayenne Pepper (Red Pepper)","['Vegetarian', 'Vegan']"
9ef965f5-75a0-4f50-94c1-1f7a79cdaee4,Pesto Alfredo Cream Sauce,1/2 Cup Serving,282.3859,25.3647,7.7966,38.3195,690.7841,7.8408,0.2653,3.8319,5.9247,183.9341,0.0318,True,"GF Alfredo Sauce (Cream, Skim Milk, Water, Parmesan And Asiago Cheese Blend With Flavor (Parmesan And Asiago Cheeses [Cultured Milk, Salt, Enzymes], Enzyme Modified Parmesan Cheese [Cultured Milk, Water, Salt, Enzymes], Whey, Salt), Soybean Oil, Canola Oil, 2% Or Less Of Modified Cornstarch, Salt, Romano Cheese Made From Cow's Milk Cultured Milk, Salt, Enzymes), Lactose, Spice, Xanthan Gum, Datem, Mono- And Diglycerides, Seasoning (Cornstarch, Extractives Of Turmeric And Annatto, Natural Flavor), Seasoning (Maltodextrin, Flavor, Enzyme Modified Butterfat).), Sauce Pesto Kale Without Nuts (Canola Oil, Kale, Water, Basil, Garlic, Parmesan Cheese (Pasteurized Part Skim Cows' Milk, Cultures, Salt, Enzymes), Rice Vinegar, Spices, Salt, Salt Substitute (Potassium Chloride, Rice Flour), Xanthan Gum, Citric Acid.)","['Milk', 'Soy', 'Vegetarian']"
404390ed-0635-4c73-a5bb-bf1a4df9f934,Taco Seasoned Jackfruit,1/2 Cup Serving,49.9486,0.2079,0.0303,0mg,735.8194,10.2163,6.8942,0.9381,2.0754,63.7142,0.6274,True,"Jackfruit Naked (Young Jackfruit, Water, Lactic Acid, Salt.), Seasoning Taco 25# GF (Salt, Corn Syrup Solids, Spices, Dextroase, Dehydrated Onion, Paprika, Garlic Powder, Oleoresin Paprika, Spice Extractives And Less Than 2% Tricalcium Phosphate Added To Prevent Caking)","['Vegetarian', 'Vegan']"
346305c3-b75b-4f07-aa0c-e93e41274894,Caramel Brownie Cheesecake Bar,8x10 Cut Serving,240.442,11.0578,5.7072,55.3815,214.8959,31.4285,0.776,25.2526,3.462,42.5769,0.8051,True,"Cream Cheese (Pasteurized Milk And Cream, Whey Protein Concentrate, Whey, Salt, Carob Bean Gum, Xanthan Gum, Guar Gum, Natamycin A Natural Mold Inhibitor, Vitamin A Palmitate, Cheese Culture.), Mix Brownie Gm (Sugar, Enriched Flour, Bleached (Wheat Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Palm Oil, Cocoa Processed With Alkali, Soybean Oil. Contains 2% Or Less Of: Corn Starch, Egg White, Salt, Leavening (Baking Soda, Monocalcium Phosphate), Natural Flavor, Soy Flour, Nonfat Milk.), Caramel Apple Dip (High Fructose Corn Syrup, Nonfat Milk, Palm Oil, Corn Syrup, Sugar, Butter (Cream, Salt), Modified Corn Starch, Less Than 2% Of: Disodium Phosphate, Potassium Sorbate (Preservative), Salt, Mono And Diglycerides, Artificial Flavors), Granulated Sugar (Sugar), Egg Whole Frozen (Egg (Whole Frozen)), Egg Whole Frozen (Egg (Whole Frozen)), Caramel Apple Dip (High Fructose Corn Syrup, Nonfat Milk, Palm Oil, Corn Syrup, Sugar, Butter (Cream, Salt), Modified Corn Starch, Less Than 2% Of: Disodium Phosphate, Potassium Sorbate (Preservative), Salt, Mono And Diglycerides, Artificial Flavors), Caramel Sundae Syrup (Corn Syrup, High Fructose Corn Syrup, Water, Sweetened Condensed Skim Milk (Skim Milk, Sugar), Modified Cornstarch, Contains 2% Or Less Of: Natural Flavor And Artificial Flavor, Salt, Potassium Sorbate, Preservative, Disodium Phosphate, Caramel Color, Xanthan Gum, Artificial Color (Yellow 6, Yellow 5, Red 40).), Water (Water), Flavor Vanilla Imitation (Water, Caramel Color, Artifical Flavor, Citric Acid, Sodium Benzoate (Preservative).)","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
066f95ac-0e24-4c9e-9b85-e0e65bd28807,Jalapeno Popper Grilled Cheese,Sandwich,464.9558,28.8331,8.0582,23.7595,759.291,43.3729,2.2454,5.0104,7.8195,227.1491,2.0152,True,"Texas Toast (Enriched Flour [Unbleached Wheat Flour, Malted Barley Flour, Reduced Iron, Thiamine Mononitrate (Vitamin B1), Riboflavin (Vitamin B2), Niacin (Vitamin B3), Folic Acid], Water, Sugar, Yeast, Soybean Oil, Salt, Wheat Gluten, Vinegar, Calcium Propionate (A Preservative), Yellow Corn Flour, Monoglycerides, Annatto Extract And Turmeric Added For Color, Wheat Starch, Calcium Sulfate, Potassium Chloride, Sodium Stearoyl Lactylate, Calcium Phosphate, Ascorbic Acid, Sesame.), Cream Cheese (Pasteurized Milk And Cream, Whey Protein Concentrate, Whey, Salt, Carob Bean Gum, Xanthan Gum, Guar Gum, Natamycin A Natural Mold Inhibitor, Vitamin A Palmitate, Cheese Culture.), Oil Liquid Butter Alternative Gal (Soybean Oil, Hydrogenated Soybean Oil, Salt, Soy Lecithin, Natural And Artificial Flavor, TBHQ And Citric Acid Added To Protect Flavor, Beta Carotene (Color), And Dimethylpolysiloxane Added To Reduce Foaming.), Jalapeno Pepper Rings (Jalapeno Peppers, Water, Vinegar, Salt, Calcium Chloride, Sodium Benzoate (Preservative), Sodium Metabisulfite (Preservative), Yellow 5), Shredded Cheese (Paseurized Milk, Cheese Cultures, Salt, Enzymes.)","['Gluten', 'Milk', 'Sesame', 'Soy', 'Vegetarian', 'Wheat']"
d432b8ad-ccfb-4d2c-a072-21df3ed1934e,Steakhouse Pork Chop,6 oz Chop,393.901,30.5744,7.5322,95.254,1810.4122,2.7962,0.0539,0.0014,27.2376,0.9444,1.0004,False,"Pork Chop 6oz Bone In, Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda), Spice Garlic Herb Granulated 18 oz (Dehydrated Garlic, Spices, Dehydrated Onion, Orange Peel, Paprika (As Color), Red Pepper), Spice Pepper Black Ground 18 oz (Black Pepper)",[]
13e6ce47-e9d3-469f-bafd-db2a6e86ddea,"Flour Tortilla 6""",Each,89.1638,1.9814,0.4954,0mg,188.2346,15.8513,0.9907,0g,1.9814,69.3496,0.9907,True,"Enriched Bleached Flour (Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Vegetable Shortening (Interesterified And Hydrogenated Soybean Oils), Contains 2% Or Less Of: Salt, Baking Soda, Sodium Acid Pyrophosphate, Distilled Monoglycerides, Enzymes, Cellulose Gum, Fumaric Acid, And Calcium Propionate And Sorbic Acid (To Maintain Freshness).","['Gluten', 'Soy', 'Vegetarian', 'Wheat']"
43873dda-5698-43c3-9aa2-ed94710d1fd7,Ranger Cookie,Cookie,184.7688,8.4243,2.8321,11.1977,139.7795,25.3784,1.1556,13.7258,2.1597,16.8519,1.2321,True,"Flour All Purpose H&R Gold Medal (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Brown Sugar (Sugar, Cane Molasses), Shortening Vegetable Crisco Solid 6x6# (Soybean Oil, Fully Hydrogenated Palm Oil, Palm Oil, Mono And Diglycerides, THBQ And Citric Acid Antioxidants.), Cereal Oats Quick (Whole Grain Rolled Oats.), Granulated Sugar (Sugar.), Egg Whole Frozen (Egg (Whole Frozen)), Coconut (Desiccated Coconut Processed With Sugar, Propylene Glycol (Preservative), Salt, Sodium Metabisulfite (Preservative To Retain Whiteness)), Rice Krispies Cereal (Rice, Sugar, Contains 2% Or Less Of Salt, Malt Flavor, Iron (Ferric Phosphate), Niacinamide, Vitamin B6 (Pyridoxine Hydrochloride), Vitamin B2 (Riboflavin), Vitamin B1 (Thiamin Hydrochloride), Folic Acid, Vitamin D3, Vitamin B12.), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Flavor Vanilla Imitation (Water, Caramel Color, Artifical Flavor, Citric Acid, Sodium Benzoate (Preservative).), Baking Soda 24 x 1# (Sodium Bicarbonate), Baking Powder 4 x 10# (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Corn Starch, Monocalcium Phosphate)","['Coconut', 'Eggs', 'Gluten', 'Soy', 'Vegetarian', 'Wheat']"
7aeb9ae6-8fc2-4324-8f13-99345c484e8b,Frank's Red Hot Buffalo Sauce,Tablespoon,0,0g,0g,0mg,465.7418,0g,0g,0g,0g,,,True,"Distilled Vinegar, Aged Cayenne Red Peppers, Salt, Water, Canola Oil, Paprika, Xanthan Gum, Natural Butter Type Flavor, And Garlic Powder.","['Vegetarian', 'Vegan']"
29b4382c-6c6b-47d5-9619-6fd55048eb65,Fresh Strawberries,1/2 Cup Serving,31.2071,0.2926,0.0146,0mg,0.9752,7.4897,1.9504,4.7688,0.6534,15.6036,0.3998,True,Fresh Strawberries (Fresh Strawberries.),"['Vegetarian', 'Vegan']"
c9a1ddf3-2fb8-4bfe-920c-6692b36795b8,Pepperoni Pizza Wrap,,,,,,,,,,,,,False,,[]
0c85c662-83b7-4de0-a12d-90b15774e4d9,Garlic Aioli,Tablespoon,86.7038,9.0689,1.3781,3.7342,131.5527,1.1682,0.9628,0.1226,0.3053,4.7449,0.0208,True,"Mayonnaise (Soybean Oil, Vinegar, Eggs, Water, Salt, Egg Yolks, Sugar, Calcium Disodium EDTA (To Protect Flavor), Dried Garlic, Dried Onions, Natural Flavor.), Garlic Chopped (Minced Garlic (Peeled Garlic)), Lemon Juice (Filtered Water, Lemon Juice Concentrate, Sodium Bisulfite (Preservative), Sodium Benzoate (Preservative), Lemon Oil), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Spice Pepper Black Ground 18 oz (Black Pepper)","['Eggs', 'Soy', 'Vegetarian']"
8d2c40c7-88b1-4323-a20c-034ca3d59407,Donut Holes,6 Each Serving,410.9301,18.2291,8.5061,12.1498,461.7283,60.2242,1.4028,39.292,3.659,15.6948,1.8519,True,"Donut Hole Rich #02831 (Enriched Unbleached Wheat Flour, (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Enzyme, Riboflavin, Folic Acid), Palm Oil, Sugar, Water, Soybean Oil, Contains Less Than 2% Of The Following: Defatted Soy Flour, Egg Yolks, Leavening (Sodium Acid Pyrophosphate, Baking Soda), Dextrose, Wheat Starch, Salt, Skim Milk, Modified Wheat Starch, Potato Flour, Artificial Favor, Sodium Stearoyl Lactylate.), Cinnamon Sugar (Granulated Sugar (Sugar.), Ground Cinnamon)","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
2009c5e9-22db-4a7e-9b12-72c74d9a2138,Sliced Strawberries,1/2 Cup,143.4268,0g,0g,0mg,0mg,34.4224,0.9562,31.5539,0.9562,,,True,"Strawberries, Sugar.","['Vegetarian', 'Vegan']"
234d05e1-825d-4f0e-88ba-c8090ec8f0ce,Pollock in Jalapeno Cream,Serving,250.1844,16.9559,11.586,128.0313,441.9448,4.6974,0.3792,0.5875,19.4526,52.4846,0.1154,False,"Pollock Alaskan Fillet 4.2oz (Alaska Pollock, Water, Contains 2% Or Less Of: Potato Starch, Calcium Chloride, Sodium Alginate, Baking Soda.), Heavy Cream (Cream (Milk), Carrageenan.), Tomatoes (Tomato), Butter Solids (Pasteurized Cream, Salt), Green Onion (Onion Green), Jalapeno Peppers (Jalapeno Pepper.), Cilantro (Cilantro), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Spice Pepper Black Ground 18 oz (Black Pepper), Spice Pepper Black Ground 18 oz (Black Pepper)","['Fish', 'Milk']"
7962d479-a63c-4be0-9817-76519d1944ed,Burrito Bar,,,,,,,,,,,,,False,,[]
98734e6a-53d8-48b9-bdb0-8877a9576601,Browned Butter Blueberry Cobbler,4x5 Cut Serving,208.2269,8.0019,4.4876,17.44,211.154,32.9182,1.5322,22.1994,1.8791,1.3608,0.5786,True,"Blueberries (Blueberries.), Mix Cake Yellow (Sugar, Enriched Flour Bleached (Wheat Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Palm Oil, Dextrose. Contains 2 % Or Less Of: Leavening (Sodium Aluminum Phosphate, Baking Soda), Propylene Glycol Mono And Diesters Of Fatty Acids, Modified Corn Starch, Egg With Sodium Silicoaluminate, Egg White, Salt, Nonfat Milk, Mono And Diglycerides, Modified Whey, Xanthan Gum, Natural Flavor, Annatto And Turmeric Extract Color, Defatted Soy Flour.), Granulated Sugar (Sugar.), Butter Solids (Pasteurized Cream, Salt)","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
fe30e756-1841-4f51-91d5-0460e28c528e,Salsa Verde,1/4 Cup Serving,272.0539,0.0341,0.0063,0mg,444.2594,8.6666,3.4152,1.7227,3.3071,248.0903,2.3267,True,"Tomatillo Whole Green 6 x #10 (Whole Tomatillos, Water, Citric Acid, And Salt.), Diced Onion, Cilantro (Cilantro), Lime Juice (Water, Lime Juice Concentrate, Sodium Benzoate (Preservative), Sodium Bisulfate (Preservative), Lime Oil.), Vinegar Rice Japanese Seasoned  6x61z (Rice Vinegar (Water, Rice, Distilled Vinegar), Sugar And Salt), Jalapeno Peppers (Jalapeno Pepper.), Honey (Honey), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda)",['Vegetarian']
d68685eb-d681-4e46-99c6-640e7f90e1dc,Roast Beef,,,,,,,,,,,,,False,,[]
c99a23f4-5220-46ee-940c-d88d56a9a878,No Bake Chocolate Peanut Butter Bar,5x8 Cut Serving,329.5367,12.6937,3.9287,0.567,94.2753,50.3743,4.42,24.3484,6.8338,31.7348,2.6979,False,"Cereal Oats Quick (Whole Grain Rolled Oats.), Granulated Sugar (Sugar.), Creamy Peanut Butter (Roasted Peanuts And Sugar, Contains 2% Or Less Of Molasses, Fully Hydrogenated Vegetable Oils (Rapeseed And Soybean), Mono And Diglycerides, Salt.), 2% Milk, Margarine (Vegetable Oil Blend (Palm Oil And Soybean Oil), Water, Salt, Contains Less Than 2% Of Soy Lecithin, Vegetable Mono Diglycerides, Potassium Sorbate (A Preservative), Citric Acid, Natural Artificial Flavor, Beta Carotene (Color), Vitamin A Palmitate Added, Whey.), Cocoa Powder (Cocoa Processed With Alkali.), Flavor Vanilla Imitation (Water, Caramel Color, Artifical Flavor, Citric Acid, Sodium Benzoate (Preservative).)","['Gluten', 'Milk', 'Peanuts', 'Soy']"
4b2553a6-bc05-4095-b573-53d0b1d7aa9b,Roasted Green Bean with Tomato,Serving,67.6363,2.9525,0.2473,0mg,703.1296,8.7575,3.4117,2.3925,2.0317,46.8052,0.8985,True,"Whole Green Beans (Green Beans), Tomato Diced 6 x #10 (Tomatoes, Tomato Juice, Less Than 2% Of: Salt, Calcium Chloride, Citric Acid.), Canola/Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil), Minced Garlic (Peeled Garlic), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda), Spice Pepper Black Coarse Grind 5# (Black Pepper)","['Vegetarian', 'Vegan']"
b156c37a-94ce-4f3b-b017-cd9cc7596f24,Quinoa,Cup,244.4437,4.4425,0.0023,0mg,462.2142,45.9521,4.4767,4.4383,8.8909,0.6912,0.0152,True,"Water (Water), Quinoa (Organic White Quinoa.), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda), Spice Pepper Black Ground 18 oz (Black Pepper)","['Vegetarian', 'Vegan']"
a631f9ca-b010-4a20-8005-97ea3f69b085,Pound Cake,12 Cut Serving,169.1015,10.4445,4.4762,42.2754,109.4187,16.9101,0.4974,8.9524,1.9894,9.9472,0.4974,True,"Cake Pound 16oz Loaf 12ct (Enriched Bleached Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Sugar, Eggs, Butter (Cream, Salt), Water, Soybean Oil, Mono And Diglycerides, Contains 2% Or Less: Leavening (Baking Soda, Sodium Acid Pyrophosphate), Modified Corn Starch, Salt, Skim Milk, Gums (Guar, Xanthan), Sodium Stearoyl Lactylate, Milk Proteins Concentrate, Natural Flavor, Annatto (Color).)","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
64070989-4a03-4007-8b39-8732d8e5e8e6,Ruby Wild Rice Blend,1/2 Cup Serving,115.198,0.72,0g,0mg,0mg,24.4796,1.44,0g,2.88,,0.7776,True,"Water (Water), Rice Ruby Wild Blend 6x2# (Long Grain Parboiled Brown Rice, Sprouted Brown Rice, Colusari Red Rice, Sprouted Red Rice, B Grade Wild Rice.)","['Vegetarian', 'Vegan']"
c267acd4-8edd-4c93-8474-e7e32cbb8f55,Fried Potatoes,# 8 Disher,80.9986,2.6999,0.3375,0mg,75.1409,12.8248,0.675,0g,1.35,,0.3375,True,"Hashbrowns (Potatoes, Vegetable Oil (Soybean, Canola, And/Or Cottonsed Oils), Contains Less Than 2% Of Dextrose, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color).), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine)","['Soy', 'Vegetarian', 'Vegan']"
5d5fc461-aec6-4b98-a4a3-1095bcb25bfc,Pineapple Chunks,1/2 Cup,39.6666,0.0915,0.0069,0mg,0.7628,10.2599,0.6103,9.6497,0.2746,10.6795,0.2975,True,"Pineapple, Clarified Pineapple Juice.","['Vegetarian', 'Vegan']"
d62de3e8-6cae-40d8-aee3-135e5eaf88f8,Chorizo Potato Hash,4 oz Serving,313.4281,20.7095,4.065,22.063,678.6151,24.2673,1.4354,0.2965,6.599,4.1402,1.0022,False,"Hashbrowns (Potatoes, Vegetable Oil (Soybean, Canola, And/Or Cottonsed Oils), Contains Less Than 2% Of Dextrose, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color).), Pork Sausage Chorizo (Pork, Water, Salt, Spices, Garlic Powder, BHA, BHT, Propyl Gallate, Citric Acid.), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Yellow Onion, Green Onion (Onion Green), Butter Solids (Pasteurized Cream, Salt), Red Pepper (Red Pepper), Green Pepper (Green Pepper), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda), Spice Garlic Herb Granulated 18 oz (Dehydrated Garlic, Spices, Dehydrated Onion, Orange Peel, Paprika (As Color), Red Pepper), Ground Black Pepper (Black Pepper)","['Milk', 'Soy']"
81f3fc60-3392-486f-bcd4-fc101d9df066,Kheema Matar,1/2 cup serving,230.3296,16.5655,5.5582,50.3202,340.2198,5.7649,2.2634,1.899,13.8882,26.6094,1.9099,False,"Beef Ground 80 Fine Grind Chuck, Peas (12 x 2.5#) (Peas, Salt), Water (Water), Tomato Diced 6 x #10 (Tomatoes, Tomato Juice, Less Than 2% Of: Salt, Calcium Chloride, Citric Acid.), Yellow Onion, Garlic Chopped (Minced Garlic (Peeled Garlic)), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Lemon Juice (Filtered Water, Lemon Juice Concentrate, Sodium Bisulfite (Preservative), Sodium Benzoate (Preservative), Lemon Oil), Pepper Chili Serrano 1# (Chili Serrano Pepper.), Ginger Root 30# Case (Ginger Root.), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Cilantro (Cilantro), Ground Cumin (Cumin), Spice Coriander Ground 16 oz (Coriander), Spice Garam Masla 9# (Spices (Including Cumin, Coriander, Cinnamon, Cardamom), Turmeric, Canola Oil.), Cayenne Pepper (Red Pepper)",[]
